Eln	17.9430369018
PRSS35	11.3372015465
Chi3l3/Chi3l4	9.58343540348
PCYOX1	7.98125163503
Hist1h1b	7.37013997655
LRAT	6.57621587413
MMP7	6.35313377203
Serpina3	6.05032313821
hprt	5.87283598511
E2F8	5.81196282393
P4HA3	5.74199879435
ubc	5.50987916485
EPHA7	5.32009347069
MUC5Ab	5.30541158814
Kcnma1	5.21953239621
Sox9	4.38013258799
Igfbp3	4.34864323665
RAGE	4.21258395811
MUC5Ac	3.98735457322
Claudin 7	3.98676824312
ADAMTSL2	3.70987172428
Acta2	3.63763843623
Tnc	3.50420544386
THTPA	3.4767308573
BCL2A1	3.46227053225
KLra4	3.2688922185
KRT5	3.26269081836
ERB	3.17568177111
GUSB	3.15011312018
PTGS2	3.05883396314
ITGax (CD11c)	3.0160519795
ATP1B1	2.98956388594
ITgam (CD11b)	2.828637143
DLK1	2.74125307712
GUCY1A2  sGC(soluble guanylate cyclase) (PMID 23934926)	2.70029063031
IGF1	2.55133607762
EGFR (Epidermal growth factor receptor) (PMID 22916088 22245996)	2.49067241239
FSP1 (S100a4)	2.42753482388
tfrc	2.41529801269
KRT18	2.39615398734
EXT1	2.3796605797
Col1a1	2.35383389216
pgk1	2.31840181986
Hist1h2ab	2.18893920605
LOX	2.18837123021
PRIM2	2.10855027477
ABCA3	2.0981720747
Lrp2	2.07248309679
Shisa3	2.03083628006
FGF18	1.9705159326
Ctnna2	1.96967538421
hmbs	1.94238570835
MCPt4	1.93358796882
Vegf	1.91705956776
Thy1	1.87099691466
N-Cadherin(CDH2)	1.83561773429
TGFB1	1.82102558403
Nol3	1.81883059898
GATA-6	1.80731932704
PDGFRb	1.79482978049
Robo1	1.70162796815
b2m	1.68377007116
PDGFRA (platelet-derived growth factor receptor alpha) (PMID 23748534) (Most important)	1.6797559093
Aqp5(Aquaporin)	1.65889262552
CD68	1.60331711217
AMACR	1.58027349217
ABCG2	1.54539578056
Cdh11	1.50378634501
NDST1	1.45736519766
Wif1	1.41547378981
LFNG (Lunatic Fringe) (PMID 19897741)	1.34926734713
NME7	1.29941419439
INMT	1.26796825345
PRDX3	1.15000578905
FOXD1	1.12645480707
Claudin 3	1.08510426196
GFPT1	1.07213551274
ppia	1.06354297918
TTF-1	1.02262212167
Claudin5	1.00296048573
F13A1	0.994718327287
Claudin 1	0.970743505369
ABCD1	0.910114274988
NFATC3	0.903204350753
RARA RARBRARG  Retinoic acid receptors alpha beta gamma	0.860053126366
CTPS2	0.83685367945
FOXF2	0.829699609467
NME3	0.816247984509
CD38	0.81235758885
FOXF1	0.809872712536
TST	0.800776070759
gapdh	0.767445795858
TCF12	0.712171872606
MMP-3	0.710862744178
Akt	0.703563662948
Dnmt3a	0.623147310415
MGAT4A	0.622231216831
Epcam	0.595380663297
P-63	0.575579514667
SMAD3	0.539882227732
TBX4	0.525460242776
ywhaz	0.481802578829
HPGDS	0.474590627882
PHGDH	0.462606690035
C/EBP	0.429871122881
E-Cadherin (CDH1)	0.42845375618
Chi3l1	0.418794728445
ALDH1A1 (PMID 11751205)	0.415843147484
SNAI1	0.39606931362
PDPn(Podoplanin)	0.321095348949
ipo8	0.298196928046
FGFR2	0.283045825817
VIM	0.228989906212
polr2a	0.228496058565
HIF1alpha	0.221381176401
integrin subunit alpha 8	0.168575039425
SFTP-D	0.158564528709
tbp	0.134523177821
AGER	0.0824213672337
EPHA3	0.0726757093428
rplp2	0.0641491840211
Src	0.0557573924406
kcne1L	0.0493045359973
ALDH1A2	0.0103320749504
SFTP-C	0.0
actb	0.0
