LRAT	25.2433750236
Chi3l3/Chi3l4	22.4995976891
Tnc	17.9638917251
Igfbp3	15.3623024021
INMT	14.6683923501
PRSS35	14.6509898965
HPGDS	13.8482895972
DLK1	13.104964888
PTGS2	13.0905740854
CD38	12.9587018103
ADAMTSL2	11.6984028117
MMP-3	11.1557887502
P4HA3	11.0177303656
Nol3	10.7624553107
Robo1	9.60681282977
Eln	9.57032713156
integrin subunit alpha 8	8.62059992364
EPHA3	8.4611165972
PDGFRA (platelet-derived growth factor receptor alpha) (PMID 23748534) (Most important)	8.34883214607
Serpina3	8.10227353648
tbp	7.99429303132
ubc	7.93531644273
Sox9	7.67296290578
Col1a1	7.58397227967
RARA RARBRARG  Retinoic acid receptors alpha beta gamma	7.43099480815
Hist1h1b	7.26112900229
NFATC3	7.23081732989
VIM	7.14097397228
Kcnma1	7.11769830307
RAGE	7.0643566383
Akt	6.44496157239
E2F8	6.23792723199
TST	6.04366632514
Claudin5	5.55978128971
NME3	5.25826609221
Thy1	5.2454872942
E-Cadherin (CDH1)	5.17732877624
PDPn(Podoplanin)	5.157321406
MUC5Ac	4.93274230486
LFNG (Lunatic Fringe) (PMID 19897741)	4.85451347195
EGFR (Epidermal growth factor receptor) (PMID 22916088 22245996)	4.62859679888
HIF1alpha	4.46099935545
Hist1h2ab	4.39957655929
FGFR2	4.34741702503
ERB	4.26095997135
TBX4	4.25297505755
ABCD1	4.21956426442
C/EBP	4.1748088002
Claudin 1	4.15921399873
Src	4.10354085435
AGER	4.06325861512
TTF-1	4.01420363464
ITGax (CD11c)	3.7754830353
ppia	3.7193467485
PHGDH	3.63372455901
Vegf	3.48490474376
AMACR	3.46893097018
ywhaz	3.42486937748
NDST1	3.36443300037
Cdh11	3.30325578355
PRIM2	3.27984201464
FSP1 (S100a4)	3.23479085515
MCPt4	3.17664090165
KRT18	3.13897173139
MUC5Ab	3.13374949038
hmbs	3.0906624423
ipo8	3.03739280261
SNAI1	3.02141251418
ATP1B1	2.95245844146
TGFB1	2.94521815872
BCL2A1	2.88924319513
MMP7	2.63833275965
Wif1	2.57696905261
pgk1	2.52996963985
kcne1L	2.39077976077
FOXF2	2.21245686566
Dnmt3a	2.10970803796
Claudin 7	2.0631678909
GATA-6	2.03070157789
ALDH1A2	2.002701698
PCYOX1	1.9506032679
LOX	1.90813092678
GUCY1A2  sGC(soluble guanylate cyclase) (PMID 23934926)	1.90283852299
FOXF1	1.89222978201
IGF1	1.88129525137
Acta2	1.7607263503
PRDX3	1.71725114382
F13A1	1.67563602386
ALDH1A1 (PMID 11751205)	1.57440784782
SMAD3	1.44023388119
ABCA3	1.3184721829
ITgam (CD11b)	1.24149081162
Claudin 3	1.22057544535
gapdh	1.19378094242
EXT1	1.18576209193
Ctnna2	1.18281368826
FGF18	1.17492191365
Shisa3	1.16816943183
FOXD1	1.1626729976
NME7	1.12095939991
SFTP-D	1.10911035383
hprt	1.04588748178
CD68	0.998067156895
ABCG2	0.984308400644
Chi3l1	0.964883753271
Lrp2	0.868251766525
PDGFRb	0.810688027271
KLra4	0.733526982339
rplp2	0.732423614205
EPHA7	0.682471075921
CTPS2	0.668158996305
KRT5	0.662422188405
P-63	0.558592112609
polr2a	0.557950921812
GUSB	0.535810447032
b2m	0.443508445416
N-Cadherin(CDH2)	0.362051597746
THTPA	0.342006259127
MGAT4A	0.218343019117
GFPT1	0.206585866929
Aqp5(Aquaporin)	0.114403522782
TCF12	0.0941893297402
Epcam	0.0760316590498
tfrc	0.00307690474859
actb	0.0
SFTP-C	0.0
