DLK1	43.759964888
INMT	43.7150906095
Hist1h1b	30.9215414517
PRSS35	28.3009912746
ATP1B1	27.8251972312
PTGS2	25.3834259146
KRT18	24.9132217314
Hist1h2ab	23.9925484407
Vegf	23.1655297438
Claudin5	22.7262812897
FOXF2	21.9389181343
RAGE	20.9567316383
LRAT	20.6992535506
ALDH1A1 (PMID 11751205)	20.2593277978
Igfbp3	19.9128225979
Acta2	19.9042736497
PDGFRb	18.4938119727
Tnc	18.3193395657
EPHA3	18.2712415972
LOX	18.2131190732
Wif1	16.9521559474
tbp	16.8092930313
FOXF1	16.718354782
Eln	16.5093704488
CD38	16.1263268103
MUC5Ab	16.0883744904
Epcam	14.634031659
Chi3l3/Chi3l4	14.3338476891
HPGDS	14.1947895972
TBX4	13.3393999424
EPHA7	13.3134767824
RARA RARBRARG  Retinoic acid receptors alpha beta gamma	13.1807448082
GUCY1A2  sGC(soluble guanylate cyclase) (PMID 23934926)	13.135088523
Claudin 3	13.0077004453
E-Cadherin (CDH1)	12.9790787762
PDGFRA (platelet-derived growth factor receptor alpha) (PMID 23748534) (Most important)	12.6593321461
Aqp5(Aquaporin)	12.0624035228
P-63	11.5654671126
ADAMTSL2	11.2373168868
ALDH1A2	11.048701698
TST	11.0101663251
ITgam (CD11b)	10.8032591884
SFTP-D	10.5646396462
Claudin 1	10.2561610013
ubc	10.0431914427
C/EBP	9.45734960078
Nol3	9.18079468926
F13A1	8.86723897614
Serpina3	8.81364853648
MGAT4A	8.59021801912
PRDX3	8.52625114382
ABCD1	8.32006426442
gapdh	8.31859405758
NME7	8.31492379501
FGFR2	8.29754202503
Akt	8.26841342761
MUC5Ac	8.23400769514
PHGDH	7.99790044099
b2m	7.49675844542
Robo1	6.81344883895
MMP-3	6.7722598246
Kcnma1	6.73169830307
NFATC3	6.69368267011
IGF1	6.6902509047
CTPS2	6.5815339963
integrin subunit alpha 8	6.56461556781
E2F8	6.54480223199
Shisa3	6.30098118505
EXT1	5.60700960568
Col1a1	5.48738923301
PDPn(Podoplanin)	5.436446406
Thy1	5.3931377058
ITGax (CD11c)	5.3868580353
P4HA3	5.35932250039
NME3	5.27864109221
EGFR (Epidermal growth factor receptor) (PMID 22916088 22245996)	5.26534679888
FGF18	5.25999838711
GFPT1	5.06121086693
THTPA	4.88725625913
ERB	4.87854002865
N-Cadherin(CDH2)	4.83093029172
HIF1alpha	4.786111715
KLra4	4.61640683269
Sox9	4.53958790578
ABCA3	4.35807009487
BCL2A1	4.35174319513
Src	4.33570914565
polr2a	4.17779907819
FOXD1	3.9049229976
VIM	3.74427602772
LFNG (Lunatic Fringe) (PMID 19897741)	3.42348652805
ABCG2	3.29885432554
ppia	3.2915967485
PCYOX1	3.27887138472
kcne1L	3.21619781836
ipo8	3.19839280261
AMACR	3.16745070702
TGFB1	3.07059315872
AGER	2.99049138488
Cdh11	2.78937503296
ywhaz	2.72161937748
GATA-6	2.61304842211
Dnmt3a	2.47079196204
Claudin 7	2.16388600131
Lrp2	2.11750176653
TCF12	2.08556432974
FSP1 (S100a4)	1.86704085515
Chi3l1	1.84325875327
NDST1	1.77943300037
MCPt4	1.65034502137
TTF-1	1.61932863464
Ctnna2	1.54118631174
MMP7	1.39670775965
hmbs	1.3745374423
tfrc	1.13782690475
KRT5	1.0427971884
rplp2	1.01945138579
pgk1	0.95488035414
SMAD3	0.677483881187
GUSB	0.634977431756
hprt	0.56028349379
CD68	0.486182843105
SNAI1	0.277911429486
PRIM2	0.00265798536111
actb	0.0
SFTP-C	0.0
