0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,8.0,8.5,9.0,9.5,10.0,10.5,11.0,11.5,12.0,12.5,13.0,13.5,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0
CD38,0.0,0.66624926101,0.458381396578,0.0565264460443,-0.327713800146,-0.702458593476,-0.0721783266346,0.373612168572,0.190295255315,-0.233262642963,0.318557082724,0.273570132786,-0.13205969949,0.280917950884,0.966642216711,1.21063741079,1.20255911733,0.0753565142735,0.741078135059,1.42228906909,0.798842598915,0.753428419386,0.997702437255,1.31240771648,1.30319062292,1.34124926678,1.07297757358,1.78441492544,2.00152967824,1.78113960982,1.40095106042,1.47018079266,1.24919382204,1.96799428753,1.13409701201,1.74053695009,1.71482711893,1.38223137159,1.23519552967,0.851609899299
PTGS2,0.0,-1.85251882091,-0.666217990518,-1.6975543271,-1.45425342274,0.0102246710105,-0.901087721183,-1.94080535333,-3.16378150724,-0.826810380048,-2.06220380215,-2.84922875098,-2.50836480779,-0.771918262035,-1.26153024519,-1.45863376238,-2.79916939632,-1.66224312377,-1.197899139,0.135076158196,-0.596638744268,-2.33268513162,-1.65289129071,-1.92167349315,-1.09787532637,-1.42395787754,-2.03484884325,-0.518781423737,-1.66007962168,-1.69804747188,-1.08863192743,-0.931207709559,-0.125468695613,-0.466804132959,-1.50642003773,-0.518454763475,-1.09494995523,-1.36110496802,-0.0973873523945,-0.352636538441
Dnmt3a,0.0,-0.677072858203,-0.0863606159034,-0.769776498271,-0.43519958176,0.112469630306,-0.511793286545,-0.628021951837,-0.554588851678,-0.983069264121,-0.317676747276,-0.688531973578,-0.663279481835,-0.288113578766,-0.61203537933,-0.369828809072,0.0566933475824,-0.867297462514,-0.0697826811927,-0.0260341464442,-0.209953786228,-0.127878304762,-0.589610016952,-0.17718373113,-0.330827649365,-0.29085563496,-0.578450571856,-0.135923716592,-0.0408546989593,-0.285003918897,-0.794031903276,-1.08257614108,-0.681645587992,-0.931393975934,-1.04505713432,-1.13402005538,-0.893011955874,-1.43920381041,-1.66247219904,-1.69479096405
Tnc,0.0,-0.773643610231,0.646637973961,0.268581567258,0.75207156868,0.685892997248,1.3462880337,1.51347130128,1.87080096624,1.46157151835,1.78114501476,1.34928845641,0.9920476768,1.65011723162,2.12369825056,2.42786907757,2.16146065827,1.94784367244,1.5054242114,1.14793815852,1.3412656923,1.1559614128,1.7398998106,1.31122053887,0.444610997775,0.112568716671,0.593766769626,-0.47969306847,-1.08418058269,-1.72588604128,-1.94371926118,-2.15259718333,-1.44793434802,-1.92396830498,-2.35214301875,-2.31834915092,-2.19460174176,-2.46388835691,-1.67098132848,-1.90009232878
rplp2,0.0,0.706906980869,0.567710086886,0.143159208023,0.0202739797783,-0.0403716788404,-0.0146200319522,0.630783663145,0.36615049291,-0.317773344906,0.0216430425961,0.20168513947,0.181466170839,0.277248265053,0.294831577056,-0.0247962705521,0.332431180323,0.155628532752,-0.209043902258,0.428978832347,-0.265358427315,-0.202032298682,0.0788202885682,-0.155633287063,-0.932390293793,0.141987880904,0.223578843629,-0.12118904852,-0.730341118091,-0.318524893249,-0.287740022514,-0.593308069107,0.226449165473,-0.480220566805,-0.00814787122308,-0.583770466761,-0.186170933786,-0.288092004716,-0.381899227672,-0.278459542722
SFTP-C,0.0,-0.254656598121,0.1246227184,0.267712962613,-0.0226586350831,-0.539108198793,-0.0953135058106,0.0250609452443,0.196377134195,-0.514042213965,0.23418406123,0.190396015807,0.0682421857399,0.335515880505,0.384731589412,0.52605458212,0.536238582713,0.119928697271,0.561424970587,0.566847827104,0.649699322043,0.39307417351,0.617726243887,0.324902962639,0.513243239169,0.531269580848,0.276614749501,0.914629816307,0.883847705812,0.89113775239,1.01628035645,0.665399236192,1.35974083529,0.993148939426,0.800650561336,0.810615974256,0.986539732171,1.01779097356,1.10121843323,1.0678726425
AGER,0.0,-0.231610994514,0.631574843705,0.263370106172,0.57293233755,0.0217143053114,-0.226365568205,0.227671302878,0.453814297715,-0.0319294120879,0.415533068309,-0.0897533875756,-0.145079352163,0.231918894568,0.392217589158,1.02160580127,0.612783262234,0.961573382602,0.345283432595,0.170776948634,0.668760336904,0.614227896373,0.638987636312,0.653884284169,0.814835345905,0.571722426786,0.794474047069,1.33934229299,1.19397859722,0.519578297809,0.976719355348,1.00967678825,0.95809267725,0.981364724407,1.00552604359,0.962332962152,1.15437917419,0.805273772262,0.702094056444,0.575013970986
HIF1alpha,0.0,-0.0139814547694,-0.0829665240322,-0.18251836169,-0.361620414718,-0.0480340873698,0.0125770460511,-0.0237764173705,-0.0350878825763,-0.314230577908,-0.395294894969,-0.283545664664,-0.851446124887,-0.450110179894,-0.140915264408,-0.352248900737,-0.438940622067,-0.177385268931,-0.677607292244,-0.374026620891,-0.780460329179,-0.711229204537,-0.385702798262,-0.699515312563,-0.629838663859,-0.579524699107,-0.196323772653,-0.531987275718,-0.677521862485,-0.663325591332,-0.722730439972,-0.976083648511,-0.442492899282,-0.617944917421,-0.713154314964,-0.524630599309,-0.660114719001,-0.695617304978,-0.53519588617,-0.585844074254
P4HA3,0.0,-1.21892275037,-0.369807436097,-0.435655795183,-0.215950712941,-0.940107761841,0.415086656648,0.222083393802,0.892146703837,0.518225915312,1.27032414444,0.167804178459,0.146467103114,1.11334292961,1.39024661089,1.74363566743,1.16350926615,1.38000828126,1.42104684661,1.65824847261,1.58581432477,0.567355170946,1.17548553516,1.24888965848,0.384082201878,0.179310931023,0.265751932217,-0.691862579115,-1.22304801302,-1.01204474217,-2.04737126054,-0.933332766156,-1.8367541035,-1.53833564603,-4.3056991932,-1.54233916309,-1.76415897277,-2.31154401568,-1.90507288755,-2.43689743358
Wif1,0.0,1.05085090574,0.0250488209359,0.417887469244,0.676032759839,1.52618201305,1.25109855559,1.04335636919,1.7357424529,0.445882290632,0.603856812474,0.795428855751,1.21046635503,1.82793382032,1.50623528945,1.85702506518,1.87824319342,1.3509766274,1.16938151112,2.97264073702,1.92964123736,1.46401841767,1.16466266542,1.09004960464,0.888626312572,0.828851857288,1.03741200545,1.0965439399,1.46313178748,0.568018359648,-0.225384154985,0.0629958644338,-1.28968775789,0.320297009308,-0.346590149122,-0.567946523706,-0.10741688002,-0.977356339456,-0.519238318498,-0.906890595609
Eln,0.0,-0.453091038869,0.662321939277,-0.503513115302,-0.799652936461,-0.616874713016,-0.936132458652,0.316330746198,-0.457399241305,-1.13011209339,0.35532114517,-0.0679866414997,-0.469719923423,0.796229591512,1.13900238379,1.11560221179,1.71900855223,1.23338707276,1.58603518094,1.5177995647,1.34049506043,1.45732975497,1.82031627383,2.18111521636,1.40039679756,2.1539105628,1.78505672262,1.11773687826,1.71019802799,0.336992909319,0.174376190366,0.151939527487,0.101488107612,0.144612758641,-0.0476256235042,-0.435216175413,0.0773302870183,-1.02181189046,-1.35842019114,-1.62177271026
SFTP-D,0.0,-1.51308311768,0.472966064036,0.177181234924,-0.322691353532,-0.64454750548,-0.821370990739,-0.702024226857,-1.44352923121,-1.91578532162,-0.927373913695,-1.2600569907,-1.34454955988,-0.807233108823,-0.757028525313,-0.339959453234,-0.79359604593,-1.02519143119,-0.841118410181,-0.909644286959,-0.889482120601,-1.14807266594,-0.12151646604,-0.815320444927,-0.958888865451,-0.439632189368,-1.04208015794,-0.172203280328,-0.145128488697,-0.251685085376,-0.0866458743291,-0.257700512017,0.769241062889,0.211696663818,-0.0295367144932,-0.28574868147,0.150522240412,0.134544858264,0.219000726557,0.0904764877354
